0.260941,7750.017788,0.258360
0.260930,7750.038303,0.258349
0.260916,7750.063791,0.258336
0.260899,7750.096572,0.258318
0.260881,7750.130664,0.258300
0.260861,7750.167917,0.258280
0.260841,7750.205002,0.258260
0.260821,7750.241781,0.258241
0.260802,7750.278225,0.258221
0.260784,7750.311284,0.258204
0.260767,7750.343316,0.258187
0.260749,7750.377202,0.258169
0.260735,7750.403762,0.258154
0.260719,7750.433933,0.258138
0.260704,7750.461368,0.258124
0.260693,7750.482608,0.258112
0.260679,7750.509289,0.258098
0.260669,7750.527984,0.258088
0.260658,7750.547410,0.258078
0.260646,7750.569266,0.258066
0.260640,7750.581382,0.258060
0.260630,7750.600570,0.258049
0.260622,7750.614693,0.258042
0.260617,7750.624673,0.258036
0.260608,7750.640908,0.258028
0.260605,7750.646888,0.258025
0.260600,7750.656639,0.258019
0.260593,7750.668347,0.258013
0.260593,7750.669433,0.258012
0.260588,7750.678548,0.258008
0.260586,7750.682339,0.258006
0.260587,7750.680559,0.258007
0.260584,7750.685904,0.258004
0.260583,7750.688806,0.258002
0.260580,7750.693622,0.258000
0.260574,7750.703878,0.257994
0.260570,7750.713109,0.257989
0.260566,7750.720611,0.257985
0.260558,7750.734001,0.257978
0.260552,7750.745949,0.257972
0.260549,7750.751455,0.257969
0.260543,7750.762863,0.257963
0.260538,7750.772822,0.257957
0.260536,7750.775961,0.257956
0.260532,7750.782796,0.257952
0.260529,7750.788594,0.257949
0.260530,7750.786888,0.257950
0.260528,7750.791517,0.257947
0.260525,7750.797341,0.257944
0.260524,7750.799110,0.257943
0.260521,7750.803789,0.257941
0.260516,7750.812565,0.257936
0.260515,7750.815237,0.257935
0.260514,7750.817205,0.257934
0.260510,7750.823621,0.257930
0.260509,7750.826595,0.257928
0.260509,7750.827157,0.257928
0.260505,7750.833221,0.257925
0.260503,7750.837923,0.257922
0.260503,7750.837915,0.257922
0.260500,7750.842787,0.257920
0.260497,7750.848319,0.257917
0.260498,7750.846688,0.257918
0.260497,7750.849386,0.257916
0.260494,7750.854825,0.257913
0.260494,7750.854789,0.257913
0.260493,7750.856915,0.257912
0.260490,7750.862092,0.257910
0.260490,7750.862548,0.257909
0.260491,7750.860879,0.257910
0.260488,7750.864875,0.257908
0.260486,7750.868575,0.257906
0.260485,7750.870327,0.257905
0.260482,7750.876680,0.257902
0.260477,7750.886102,0.257897
0.260474,7750.891676,0.257894
0.260471,7750.897457,0.257891
0.260466,7750.907264,0.257885
0.260462,7750.914694,0.257881
0.260461,7750.916622,0.257880
0.260458,7750.921623,0.257878
0.260455,7750.927748,0.257874
0.260454,7750.928607,0.257874
0.260452,7750.932243,0.257872
0.260449,7750.939079,0.257868
0.260447,7750.942132,0.257867
0.260445,7750.945755,0.257865
0.260441,7750.952758,0.257861
0.260439,7750.956944,0.257859
0.260439,7750.958004,0.257858
0.260436,7750.963539,0.257855
0.260433,7750.967908,0.257853
0.260433,7750.968154,0.257853
0.260431,7750.972445,0.257851
0.260427,7750.978741,0.257847
0.260426,7750.980659,0.257846
0.260425,7750.983776,0.257844
0.260422,7750.989855,0.257841
0.260421,7750.991319,0.257840
0.260420,7750.992431,0.257840
0.260418,7750.997309,0.257837
0.260417,7750.999015,0.257836
0.260416,7750.999710,0.257836
0.260414,7751.004578,0.257833
0.260411,7751.009397,0.257831
0.260412,7751.008607,0.257831
0.260410,7751.010689,0.257830
0.260408,7751.014383,0.257828
0.260408,7751.014457,0.257828
0.260407,7751.017342,0.257827
0.260403,7751.023884,0.257823
0.260402,7751.026754,0.257822
0.260400,7751.029897,0.257820
0.260396,7751.036797,0.257816
0.260394,7751.040630,0.257814
0.260394,7751.040676,0.257814
0.260392,7751.045735,0.257811
0.260389,7751.050437,0.257809
0.260390,7751.049688,0.257809
0.260388,7751.053165,0.257807
0.260384,7751.059330,0.257804
0.260384,7751.059973,0.257804
0.260383,7751.062557,0.257802
0.260379,7751.068592,0.257799
0.260379,7751.070005,0.257798
0.260378,7751.071587,0.257798
0.260375,7751.076773,0.257795
0.260374,7751.079417,0.257793
0.260373,7751.080266,0.257793
0.260371,7751.084434,0.257791
0.260368,7751.089112,0.257788
0.260369,7751.088517,0.257789
0.260367,7751.092411,0.257786
0.260364,7751.097812,0.257784
0.260364,7751.097953,0.257783
0.260363,7751.100232,0.257782
0.260360,7751.105778,0.257779
0.260359,7751.106848,0.257779
0.260358,7751.108926,0.257778
0.260356,7751.113142,0.257775
0.260354,7751.115418,0.257774
0.260354,7751.115374,0.257774
0.260352,7751.119519,0.257772
0.260350,7751.123081,0.257770
0.260351,7751.121289,0.257771
0.260350,7751.124527,0.257769
0.260347,7751.129222,0.257767
0.260347,7751.128822,0.257767
0.260346,7751.131498,0.257766
0.260343,7751.136204,0.257763
0.260343,7751.136365,0.257763
0.260343,7751.137392,0.257762
0.260340,7751.141938,0.257760
0.260339,7751.144308,0.257759
0.260339,7751.143863,0.257759
0.260337,7751.147490,0.257757
0.260336,7751.149791,0.257756
0.260337,7751.148640,0.257756
0.260335,7751.151673,0.257755
0.260333,7751.155392,0.257753
0.260334,7751.154286,0.257753
0.260333,7751.156341,0.257752
0.260330,7751.161104,0.257750
0.260330,7751.160933,0.257750
0.260330,7751.161920,0.257749
0.260327,7751.166399,0.257747
0.260326,7751.168173,0.257746
0.260327,7751.167375,0.257746
0.260324,7751.171798,0.257744
0.260323,7751.174745,0.257742
0.260324,7751.173168,0.257743
0.260322,7751.176804,0.257741
0.260319,7751.180792,0.257739
0.260320,7751.179455,0.257740
0.260319,7751.181662,0.257739
0.260316,7751.186667,0.257736
0.260316,7751.186383,0.257736
0.260316,7751.186889,0.257736
0.260314,7751.190806,0.257734
0.260314,7751.191538,0.257733
0.260314,7751.190317,0.257734
0.260313,7751.193357,0.257732
0.260312,7751.194803,0.257732
0.260313,7751.193025,0.257733
0.260312,7751.195092,0.257732
0.260310,7751.197982,0.257730
0.260311,7751.195930,0.257731
0.260311,7751.196402,0.257731
0.260309,7751.199579,0.257729
0.260310,7751.198246,0.257730
0.260310,7751.198634,0.257730
0.260309,7751.199628,0.257729
0.260310,7751.198837,0.257730
0.260308,7751.201917,0.257728
0.260307,7751.204655,0.257726
0.260307,7751.203650,0.257727
0.260305,7751.207255,0.257725
0.260303,7751.211340,0.257723
0.260303,7751.211102,0.257723
0.260302,7751.212805,0.257722
0.260300,7751.216544,0.257720
0.260300,7751.217161,0.257720
0.260300,7751.217006,0.257720
0.260298,7751.220766,0.257718
0.260297,7751.222499,0.257717
0.260298,7751.220832,0.257718
0.260297,7751.223451,0.257716
0.260295,7751.226140,0.257715
0.260296,7751.223926,0.257716
0.260296,7751.225251,0.257715
0.260294,7751.228168,0.257714
0.260295,7751.226363,0.257715
0.260295,7751.226505,0.257715
0.260294,7751.229001,0.257713
0.260294,7751.228443,0.257714
0.260294,7751.228164,0.257714
0.260292,7751.231332,0.257712
0.260292,7751.232216,0.257712
0.260293,7751.231029,0.257712
0.260291,7751.233780,0.257711
0.260290,7751.236590,0.257709
0.260290,7751.235335,0.257710
0.260289,7751.237564,0.257709
0.260287,7751.241447,0.257707
0.260288,7751.240277,0.257707
0.260287,7751.240873,0.257707
0.260285,7751.244918,0.257705
0.260285,7751.245573,0.257705
0.260285,7751.244781,0.257705
0.260283,7751.248592,0.257703
0.260282,7751.250587,0.257702
0.260283,7751.249198,0.257703
0.260282,7751.251633,0.257701
0.260279,7751.255669,0.257699
0.260280,7751.253780,0.257700
0.260280,7751.255354,0.257699
0.260277,7751.259532,0.257697
0.260277,7751.259718,0.257697
0.260277,7751.260167,0.257697
0.260275,7751.263603,0.257695
0.260274,7751.265047,0.257694
0.260274,7751.264974,0.257694
0.260272,7751.269010,0.257692
0.260271,7751.271327,0.257691
0.260272,7751.270321,0.257691
0.260270,7751.272733,0.257690
0.260268,7751.276590,0.257688
0.260269,7751.275629,0.257689
0.260268,7751.277129,0.257688
0.260265,7751.281992,0.257685
0.260265,7751.282484,0.257685
0.260265,7751.283299,0.257684
0.260263,7751.286805,0.257683
0.260262,7751.288874,0.257681
0.260262,7751.288723,0.257682
0.260260,7751.291363,0.257680
0.260258,7751.295054,0.257678
0.260259,7751.293706,0.257679
