0.260908,7750.079000,0.258328
0.260851,7750.186382,0.258271
0.260775,7750.329131,0.258195
0.260676,7750.514835,0.258096
0.260581,7750.694135,0.258000
0.260490,7750.865407,0.257909
0.260395,7751.042417,0.257815
0.260316,7751.190603,0.257736
0.260232,7751.347199,0.257652
0.260151,7751.499834,0.257571
0.260082,7751.629615,0.257501
0.260001,7751.780207,0.257421
0.259933,7751.907118,0.257353
0.259870,7752.025265,0.257290
0.259796,7752.163731,0.257216
0.259739,7752.268651,0.257160
0.259676,7752.387943,0.257096
0.259613,7752.504718,0.257033
0.259568,7752.588511,0.256988
0.259505,7752.705026,0.256926
0.259460,7752.790643,0.256880
0.259408,7752.887243,0.256828
0.259348,7752.998131,0.256768
0.259309,7753.070626,0.256730
0.259255,7753.170894,0.256676
0.259202,7753.270800,0.256622
0.259160,7753.348748,0.256580
0.259103,7753.453736,0.256524
0.259052,7753.550093,0.256472
0.259005,7753.636832,0.256425
0.258945,7753.747238,0.256366
0.258891,7753.848558,0.256312
0.258839,7753.944535,0.256260
0.258775,7754.064023,0.256196
0.258716,7754.174087,0.256136
0.258659,7754.279727,0.256080
0.258596,7754.397155,0.256016
0.258533,7754.513311,0.255954
0.258476,7754.618332,0.255897
0.258411,7754.739656,0.255832
0.258342,7754.868170,0.255763
0.258282,7754.978779,0.255703
0.258217,7755.099378,0.255638
0.258146,7755.230264,0.255567
0.258082,7755.348674,0.255504
0.258017,7755.470177,0.255438
0.257946,7755.601564,0.255367
0.257876,7755.730201,0.255298
0.257813,7755.847835,0.255234
0.257743,7755.977366,0.255164
0.257669,7756.113369,0.255091
0.257606,7756.230766,0.255027
0.257539,7756.354968,0.254960
0.257465,7756.491920,0.254886
0.257397,7756.616616,0.254819
0.257332,7756.736462,0.254754
0.257259,7756.870934,0.254681
0.257187,7757.005380,0.254608
0.257122,7757.125406,0.254543
0.257050,7757.257137,0.254472
0.256979,7757.387918,0.254401
0.256903,7757.529418,0.254324
0.256834,7757.656325,0.254256
0.256765,7757.782637,0.254187
0.256689,7757.923466,0.254111
0.256618,7758.054146,0.254040
0.256550,7758.179570,0.253972
0.256476,7758.315343,0.253898
0.256403,7758.450036,0.253825
0.256336,7758.572508,0.253759
0.256263,7758.708270,0.253685
0.256187,7758.846611,0.253610
0.256110,7758.989058,0.253532
0.256044,7759.109619,0.253467
0.255973,7759.241425,0.253395
0.255896,7759.382001,0.253319
0.255831,7759.501558,0.253254
0.255762,7759.629212,0.253184
0.255685,7759.768934,0.253108
0.255617,7759.894709,0.253040
0.255548,7760.021360,0.252971
0.255472,7760.160747,0.252895
0.255402,7760.289450,0.252824
0.255336,7760.409422,0.252759
0.255260,7760.548346,0.252683
0.255188,7760.681804,0.252611
0.255123,7760.800882,0.252546
0.255048,7760.937703,0.252471
0.254973,7761.075528,0.252396
0.254893,7761.221603,0.252316
0.254827,7761.341811,0.252250
0.254753,7761.476783,0.252177
0.254675,7761.619657,0.252098
0.254608,7761.741935,0.252032
0.254537,7761.872094,0.251961
0.254459,7762.014373,0.251883
0.254387,7762.146069,0.251811
0.254318,7762.271847,0.251742
0.254249,7762.398513,0.251673
0.254173,7762.538144,0.251596
0.254099,7762.673042,0.251522
0.254033,7762.793308,0.251456
0.253956,7762.932756,0.251380
0.253880,7763.072051,0.251304
0.253814,7763.191596,0.251238
0.253740,7763.327066,0.251164
0.253660,7763.472416,0.251084
0.253580,7763.618858,0.251004
0.253508,7763.749666,0.250932
0.253434,7763.883974,0.250858
0.253363,7764.013633,0.250787
0.253284,7764.157750,0.250708
0.253211,7764.291054,0.250635
0.253132,7764.434146,0.250556
0.253064,7764.558006,0.250488
0.252987,7764.698263,0.250411
0.252910,7764.837771,0.250334
0.252831,7764.981875,0.250255
0.252764,7765.102640,0.250188
0.252690,7765.237035,0.250115
0.252610,7765.383047,0.250034
0.252540,7765.510104,0.249964
0.252468,7765.640004,0.249893
0.252389,7765.783331,0.249814
0.252311,7765.925315,0.249735
0.252235,7766.063409,0.249659
0.252166,7766.187760,0.249591
0.252088,7766.328806,0.249513
0.252010,7766.469809,0.249435
0.251930,7766.615887,0.249354
0.251863,7766.736960,0.249288
0.251787,7766.873219,0.249212
0.251709,7767.015891,0.249134
0.251629,7767.159281,0.249054
0.251553,7767.297955,0.248978
0.251480,7767.429615,0.248905
0.251407,7767.561788,0.248832
0.251335,7767.691086,0.248760
0.251257,7767.832976,0.248682
0.251178,7767.975594,0.248603
0.251102,7768.112137,0.248527
0.251034,7768.235750,0.248459
0.250955,7768.378056,0.248380
0.250875,7768.522192,0.248300
0.250806,7768.646150,0.248232
0.250732,7768.779836,0.248158
0.250652,7768.923685,0.248078
0.250578,7769.056889,0.248004
0.250508,7769.183635,0.247934
0.250429,7769.325536,0.247855
0.250353,7769.462929,0.247779
0.250275,7769.603862,0.247700
0.250203,7769.733000,0.247629
0.250131,7769.862155,0.247557
0.250054,7770.000469,0.247480
0.249974,7770.144962,0.247400
0.249903,7770.271877,0.247329
0.249827,7770.408940,0.247253
0.249751,7770.546227,0.247177
0.249669,7770.693123,0.247095
0.249591,7770.832661,0.247018
0.249509,7770.980135,0.246935
0.249435,7771.113340,0.246861
0.249353,7771.259760,0.246780
0.249270,7771.408764,0.246697
0.249198,7771.538092,0.246625
0.249120,7771.677919,0.246547
0.249038,7771.824732,0.246465
0.248965,7771.955643,0.246392
0.248890,7772.090198,0.246317
0.248816,7772.223906,0.246242
0.248736,7772.367133,0.246162
0.248661,7772.501080,0.246088
0.248587,7772.632879,0.246014
0.248507,7772.777174,0.245934
0.248426,7772.920663,0.245853
0.248344,7773.068221,0.245771
0.248273,7773.194348,0.245700
0.248196,7773.332885,0.245623
0.248118,7773.472421,0.245545
0.248041,7773.610556,0.245468
0.247958,7773.757340,0.245386
0.247886,7773.886071,0.245314
0.247812,7774.018540,0.245239
0.247739,7774.149891,0.245166
0.247663,7774.284188,0.245091
0.247583,7774.427337,0.245011
0.247504,7774.569055,0.244931
0.247422,7774.714890,0.244849
0.247351,7774.841794,0.244778
0.247280,7774.967547,0.244708
0.247205,7775.100532,0.244633
0.247124,7775.244811,0.244552
0.247042,7775.390416,0.244470
0.246971,7775.518029,0.244399
0.246900,7775.643848,0.244328
0.246820,7775.785568,0.244248
0.246743,7775.923429,0.244171
0.246664,7776.064466,0.244092
0.246586,7776.201636,0.244014
0.246519,7776.321336,0.243947
0.246449,7776.446224,0.243877
0.246373,7776.579946,0.243802
0.246295,7776.719261,0.243723
0.246228,7776.837471,0.243657
0.246160,7776.959725,0.243588
0.246087,7777.088064,0.243516
0.246007,7777.230026,0.243436
0.245935,7777.358096,0.243363
0.245859,7777.492704,0.243288
0.245786,7777.623047,0.243214
0.245708,7777.761120,0.243136
0.245623,7777.911754,0.243051
0.245550,7778.041113,0.242978
