1766.162974,0.460802,-0.058290,0.258338,0.929647,-0.368350,-0.004991,0.007037,0.261863,-1.524817,-1.979333,-1.224646,1.565454,-0.554392,0.808167,-0.603340,1.680273,-0.023890,0.408088,0.020452
1766.203005,0.461202,-0.058291,0.258292,0.929647,-0.368350,-0.004991,0.007037,0.261624,-1.525767,-1.978582,-1.224446,1.565451,-0.554632,0.976206,-0.371616,1.650050,-0.037965,0.411007,0.016487
1766.223022,0.461604,-0.058291,0.258235,0.929647,-0.368350,-0.004991,0.007037,0.261385,-1.526727,-1.977853,-1.224214,1.565447,-0.554871,0.682866,-0.499318,1.550492,-0.034929,0.394286,0.018936
1766.243041,0.462004,-0.058291,0.258170,0.929647,-0.368350,-0.004991,0.007037,0.261146,-1.527691,-1.977144,-1.223957,1.565443,-0.555109,0.739961,-0.509589,1.060968,-0.034214,0.408583,0.015534
1766.263061,0.462404,-0.058292,0.258101,0.929647,-0.368350,-0.004991,0.007037,0.260908,-1.528657,-1.976441,-1.223694,1.565439,-0.555347,0.943073,-1.064060,0.232235,0.011115,0.494125,0.012845
1766.283086,0.462804,-0.058292,0.258030,0.929647,-0.368350,-0.004991,0.007037,0.260671,-1.529624,-1.975741,-1.223425,1.565435,-0.555585,1.759848,-2.180985,-0.478179,0.055549,0.580994,0.020110
1766.303097,0.463205,-0.058293,0.257960,0.929647,-0.368350,-0.004991,0.007037,0.260434,-1.530590,-1.975040,-1.223159,1.565431,-0.555822,2.130509,-2.947847,-1.308125,0.095414,0.674021,0.021173
1766.323106,0.463605,-0.058293,0.257892,0.929647,-0.368350,-0.004991,0.007037,0.260197,-1.531555,-1.974334,-1.222898,1.565427,-0.556059,1.069409,-3.535560,-2.268252,0.132315,0.626976,0.013219
1766.343122,0.464005,-0.058294,0.257825,0.929647,-0.368350,-0.004991,0.007037,0.259961,-1.532517,-1.973623,-1.222645,1.565423,-0.556295,1.220994,-3.119627,-3.179113,0.051491,0.639630,0.009139
1766.363146,0.464407,-0.058294,0.257763,0.929647,-0.368350,-0.004991,0.007037,0.259725,-1.533478,-1.972899,-1.222408,1.565419,-0.556531,-0.995645,-4.392700,-4.987744,0.089191,0.584180,0.029276
1766.383154,0.464807,-0.058295,0.257704,0.929647,-0.368350,-0.004991,0.007037,0.259489,-1.534434,-1.972170,-1.222180,1.565415,-0.556766,-0.467997,-3.533097,-5.428990,0.062641,0.621671,-0.010931
1766.403172,0.465207,-0.058295,0.257646,0.929647,-0.368350,-0.004991,0.007037,0.259254,-1.535388,-1.971436,-1.221958,1.565412,-0.557001,-0.321332,-4.086527,-6.619371,0.033356,0.656534,-0.006798
1766.423189,0.465608,-0.058295,0.257596,0.929647,-0.368350,-0.004991,0.007037,0.259020,-1.536335,-1.970684,-1.221761,1.565408,-0.557235,-3.960847,-6.145223,-8.587225,0.124301,0.545377,0.024224
1766.443185,0.466008,-0.058296,0.257546,0.929647,-0.368350,-0.004991,0.007037,0.258786,-1.537283,-1.969932,-1.221565,1.565404,-0.557469,-0.951506,-4.016977,-8.350372,0.025808,0.694115,-0.009007
