3112.277264,0.467600,-0.057180,0.258286,0.929647,-0.368350,-0.004991,0.007037,0.260305,-1.539986,-1.965149,-1.223653,1.565429,-0.555950,1.045249,-0.485204,6.221310,-0.048701,0.420805,0.039227
3112.327261,0.467599,-0.056627,0.258183,0.929647,-0.368350,-0.004991,0.007037,0.261517,-1.539923,-1.965514,-1.223358,1.565449,-0.554739,0.974475,-0.404766,6.201227,-0.055720,0.417773,0.036236
3112.347244,0.467598,-0.056072,0.258056,0.929647,-0.368350,-0.004991,0.007037,0.262731,-1.539880,-1.965931,-1.222990,1.565469,-0.553525,1.035435,-0.505104,5.791329,-0.051705,0.413813,0.037229
3112.367320,0.467597,-0.055518,0.257901,0.929647,-0.368350,-0.004991,0.007037,0.263944,-1.539861,-1.966407,-1.222539,1.565489,-0.552312,1.063192,-0.371089,5.801077,-0.059879,0.412721,0.034311
3112.387302,0.467596,-0.054963,0.257736,0.929647,-0.368350,-0.004991,0.007037,0.265157,-1.539852,-1.966905,-1.222057,1.565509,-0.551099,1.276247,-0.402318,5.661402,-0.075825,0.450847,0.034285
3112.407346,0.467596,-0.054410,0.257571,0.929647,-0.368350,-0.004991,0.007037,0.266368,-1.539844,-1.967400,-1.221576,1.565528,-0.549889,1.708231,-0.106236,5.221628,-0.116656,0.516928,0.034206
3112.427385,0.467595,-0.053855,0.257405,0.929647,-0.368350,-0.004991,0.007037,0.267580,-1.539839,-1.967896,-1.221092,1.565548,-0.548676,1.967822,-0.014928,4.681579,-0.141712,0.559911,0.036232
3112.447389,0.467594,-0.053301,0.257240,0.929647,-0.368350,-0.004991,0.007037,0.268793,-1.539835,-1.968389,-1.220609,1.565568,-0.547464,2.327283,0.146009,4.071518,-0.181753,0.626889,0.035251
3112.467430,0.467593,-0.052747,0.257079,0.929647,-0.368350,-0.004991,0.007037,0.270005,-1.539829,-1.968872,-1.220138,1.565588,-0.546252,2.617860,0.314754,3.401584,-0.221699,0.683913,0.034226
3112.487373,0.467592,-0.052193,0.256919,0.929647,-0.368350,-0.004991,0.007037,0.271215,-1.539824,-1.969351,-1.219670,1.565608,-0.545042,2.897800,0.425673,2.701574,-0.253738,0.741910,0.034244
3112.507389,0.467591,-0.051639,0.256762,0.929647,-0.368350,-0.004991,0.007037,0.272426,-1.539818,-1.969822,-1.219212,1.565628,-0.543831,3.278434,0.625362,1.961642,-0.302725,0.813936,0.033238
3112.527515,0.467590,-0.051084,0.256610,0.929647,-0.368350,-0.004991,0.007037,0.273638,-1.539810,-1.970280,-1.218768,1.565648,-0.542619,3.557642,0.802657,1.181571,-0.340608,0.876903,0.032184
3112.547428,0.467589,-0.050530,0.256461,0.929647,-0.368350,-0.004991,0.007037,0.274849,-1.539801,-1.970731,-1.218333,1.565668,-0.541408,3.907848,1.013567,0.291589,-0.378647,0.948912,0.033202
3112.567481,0.467589,-0.049975,0.256315,0.929647,-0.368350,-0.004991,0.007037,0.276060,-1.539791,-1.971172,-1.217908,1.565688,-0.540197,4.257904,1.244407,-0.618410,-0.429684,1.030914,0.032219
3112.587487,0.467588,-0.049422,0.256174,0.929647,-0.368350,-0.004991,0.007037,0.277269,-1.539779,-1.971601,-1.217497,1.565708,-0.538989,4.667068,1.544011,-1.688495,-0.483667,1.111880,0.029211
3112.607493,0.467587,-0.048867,0.256039,0.929647,-0.368350,-0.004991,0.007037,0.278480,-1.539763,-1.972017,-1.217103,1.565728,-0.537778,5.097879,1.834014,-2.748410,-0.538667,1.198913,0.028211
3112.627486,0.467586,-0.048313,0.255908,0.929647,-0.368350,-0.004991,0.007037,0.279690,-1.539746,-1.972421,-1.216721,1.565748,-0.536568,5.626660,2.104251,-3.858539,-0.596677,1.297863,0.028216
3112.647543,0.467586,-0.047758,0.255784,0.929647,-0.368350,-0.004991,0.007037,0.280900,-1.539725,-1.972809,-1.216360,1.565768,-0.535358,6.067486,2.413680,-4.968450,-0.654652,1.388897,0.026204
3112.667603,0.467585,-0.047205,0.255664,0.929647,-0.368350,-0.004991,0.007037,0.282108,-1.539702,-1.973185,-1.216014,1.565788,-0.534150,6.536712,2.714106,-6.048533,-0.711671,1.484865,0.027213
3112.687552,0.467585,-0.046650,0.255551,0.929647,-0.368350,-0.004991,0.007037,0.283318,-1.539675,-1.973546,-1.215685,1.565808,-0.532940,7.037164,3.015151,-7.238491,-0.771716,1.582884,0.026234
3112.707548,0.467584,-0.046095,0.255445,0.929647,-0.368350,-0.004991,0.007037,0.284528,-1.539644,-1.973890,-1.215379,1.565828,-0.531731,7.506717,3.373763,-8.418531,-0.829656,1.680865,0.026206
3112.727598,0.467584,-0.045541,0.255344,0.929647,-0.368350,-0.004991,0.007037,0.285737,-1.539611,-1.974220,-1.215088,1.565848,-0.530522,8.026648,3.684438,-9.508541,-0.886685,1.776863,0.026220
3112.747578,0.467583,-0.044987,0.255250,0.929647,-0.368350,-0.004991,0.007037,0.286944,-1.539573,-1.974534,-1.214817,1.565868,-0.529315,8.457213,3.943320,-10.558477,-0.941637,1.866886,0.027197
3112.767586,0.467583,-0.044432,0.255162,0.929647,-0.368350,-0.004991,0.007037,0.288153,-1.539533,-1.974835,-1.214563,1.565888,-0.528107,8.816784,4.243277,-11.588522,-0.992635,1.950868,0.027196
3112.787652,0.467583,-0.043877,0.255079,0.929647,-0.368350,-0.004991,0.007037,0.289361,-1.539489,-1.975122,-1.214326,1.565908,-0.526898,9.236740,4.513739,-12.648529,-1.041655,2.041866,0.025206
3112.807603,0.467582,-0.043323,0.255000,0.929647,-0.368350,-0.004991,0.007037,0.290569,-1.539443,-1.975397,-1.214103,1.565928,-0.525690,9.666545,4.745384,-13.648557,-1.085726,2.126859,0.026239
3112.827671,0.467582,-0.042768,0.254927,0.929647,-0.368350,-0.004991,0.007037,0.291777,-1.539395,-1.975661,-1.213892,1.565948,-0.524482,10.036297,4.985846,-14.538585,-1.130746,2.199848,0.025248
3112.847637,0.467582,-0.042214,0.254858,0.929647,-0.368350,-0.004991,0.007037,0.292983,-1.539345,-1.975913,-1.213697,1.565967,-0.523277,10.425835,5.216497,-15.388636,-1.170774,2.273829,0.025261
3112.867684,0.467582,-0.041659,0.254794,0.929647,-0.368350,-0.004991,0.007037,0.294190,-1.539291,-1.976151,-1.213519,1.565987,-0.522069,10.695325,5.395427,-16.158685,-1.207728,2.330808,0.023240
3112.887742,0.467582,-0.041104,0.254734,0.929647,-0.368350,-0.004991,0.007037,0.295398,-1.539236,-1.976380,-1.213349,1.566008,-0.520862,10.785384,5.445302,-16.618678,-1.228722,2.358811,0.023237
3112.907784,0.467581,-0.040549,0.254675,0.929647,-0.368350,-0.004991,0.007037,0.296604,-1.539182,-1.976606,-1.213184,1.566028,-0.519656,10.995629,5.506697,-16.978659,-1.241783,2.393821,0.024266
3112.927756,0.467581,-0.039995,0.254619,0.929647,-0.368350,-0.004991,0.007037,0.297809,-1.539128,-1.976825,-1.213025,1.566047,-0.518451,11.164197,5.596069,-17.198806,-1.255756,2.422762,0.024253
3112.947765,0.467581,-0.039440,0.254563,0.929647,-0.368350,-0.004991,0.007037,0.299015,-1.539074,-1.977040,-1.212869,1.566068,-0.517245,11.244955,5.636002,-17.388726,-1.261753,2.438793,0.024252
3112.967824,0.467581,-0.038885,0.254509,0.929647,-0.368350,-0.004991,0.007037,0.300221,-1.539021,-1.977252,-1.212716,1.566088,-0.516039,11.234564,5.605477,-17.498765,-1.261730,2.441777,0.024241
3112.987819,0.467581,-0.038330,0.254454,0.929647,-0.368350,-0.004991,0.007037,0.301427,-1.538969,-1.977461,-1.212565,1.566108,-0.514834,11.154972,5.576037,-17.538725,-1.257754,2.435794,0.025252
3113.007830,0.467581,-0.037776,0.254399,0.929647,-0.368350,-0.004991,0.007037,0.302630,-1.538920,-1.977672,-1.212409,1.566128,-0.513631,11.094818,5.566648,-17.448743,-1.252781,2.427788,0.025265
3113.027811,0.467581,-0.037221,0.254343,0.929647,-0.368350,-0.004991,0.007037,0.303835,-1.538872,-1.977881,-1.212253,1.566148,-0.512426,11.033583,5.556491,-17.358872,-1.245774,2.421737,0.025262
3113.047842,0.467581,-0.036667,0.254285,0.929647,-0.368350,-0.004991,0.007037,0.305040,-1.538828,-1.978095,-1.212089,1.566168,-0.511222,10.993634,5.567195,-17.128870,-1.237804,2.411739,0.025276
