0.260942,7750.000695,0.258361
0.260932,7750.001475,0.258351
0.260921,7750.002375,0.258340
0.260906,7750.003478,0.258326
0.260888,7750.004774,0.258307
0.260872,7750.005935,0.258291
0.260854,7750.007198,0.258273
0.260836,7750.008417,0.258255
0.260820,7750.009501,0.258239
0.260803,7750.010623,0.258223
0.260788,7750.011650,0.258207
0.260774,7750.012594,0.258193
0.260758,7750.013583,0.258177
0.260746,7750.014351,0.258166
0.260734,7750.015185,0.258153
0.260722,7750.015933,0.258141
0.260713,7750.016524,0.258132
0.260701,7750.017266,0.258120
0.260693,7750.017756,0.258113
0.260684,7750.018324,0.258104
0.260675,7750.018903,0.258094
0.260670,7750.019211,0.258090
0.260662,7750.019726,0.258081
0.260657,7750.020021,0.258076
0.260653,7750.020295,0.258072
0.260646,7750.020690,0.258065
0.260644,7750.020803,0.258064
0.260639,7750.021104,0.258059
0.260636,7750.021318,0.258055
0.260636,7750.021281,0.258056
0.260634,7750.021447,0.258053
0.260633,7750.021502,0.258052
0.260631,7750.021625,0.258050
0.260626,7750.021928,0.258046
0.260622,7750.022219,0.258041
0.260617,7750.022509,0.258037
0.260610,7750.022945,0.258030
0.260604,7750.023302,0.258024
0.260600,7750.023577,0.258019
0.260593,7750.024004,0.258012
0.260588,7750.024277,0.258008
0.260587,7750.024374,0.258006
0.260582,7750.024649,0.258002
0.260580,7750.024795,0.257999
0.260581,7750.024729,0.258000
0.260579,7750.024823,0.257999
0.260578,7750.024921,0.257997
0.260577,7750.024954,0.257997
0.260574,7750.025155,0.257994
0.260570,7750.025444,0.257989
0.260567,7750.025602,0.257986
0.260563,7750.025822,0.257983
0.260558,7750.026125,0.257978
0.260556,7750.026249,0.257976
0.260555,7750.026326,0.257975
0.260552,7750.026532,0.257971
0.260550,7750.026651,0.257969
0.260549,7750.026716,0.257968
0.260546,7750.026914,0.257965
0.260542,7750.027114,0.257962
0.260542,7750.027157,0.257961
0.260539,7750.027327,0.257958
0.260536,7750.027532,0.257955
0.260535,7750.027544,0.257955
0.260534,7750.027648,0.257953
0.260531,7750.027846,0.257950
0.260530,7750.027888,0.257949
0.260529,7750.027969,0.257948
0.260525,7750.028160,0.257945
0.260524,7750.028262,0.257943
0.260524,7750.028269,0.257943
0.260521,7750.028438,0.257940
0.260519,7750.028544,0.257938
0.260520,7750.028509,0.257939
0.260517,7750.028639,0.257937
0.260516,7750.028758,0.257935
0.260516,7750.028698,0.257936
0.260515,7750.028770,0.257935
0.260513,7750.028919,0.257932
0.260513,7750.028889,0.257933
