0.260879,7749.972682,0.258298
0.260801,7749.940865,0.258220
0.260710,7749.900737,0.258129
0.260602,7749.848663,0.258021
0.260487,7749.792256,0.257906
0.260373,7749.736557,0.257793
0.260260,7749.681022,0.257679
0.260148,7749.626050,0.257567
0.260038,7749.572203,0.257457
0.259928,7749.518429,0.257347
0.259820,7749.465828,0.257239
0.259714,7749.414057,0.257133
0.259609,7749.363192,0.257028
0.259505,7749.313255,0.256924
0.259403,7749.263855,0.256822
0.259304,7749.216985,0.256723
0.259208,7749.171700,0.256627
0.259115,7749.128251,0.256534
0.259025,7749.086923,0.256444
0.258939,7749.047725,0.256358
0.258855,7749.010405,0.256274
0.258775,7748.975319,0.256194
0.258698,7748.942378,0.256117
0.258623,7748.911080,0.256042
0.258552,7748.881612,0.255971
0.258483,7748.854458,0.255902
0.258419,7748.829672,0.255838
0.258356,7748.806474,0.255775
0.258299,7748.786467,0.255718
0.258244,7748.768042,0.255663
0.258190,7748.750592,0.255609
0.258137,7748.733999,0.255556
0.258085,7748.717416,0.255504
0.258033,7748.701386,0.255452
0.257982,7748.685941,0.255401
0.257930,7748.669451,0.255349
0.257877,7748.652478,0.255296
0.257824,7748.635629,0.255243
0.257770,7748.617965,0.255189
0.257715,7748.599441,0.255134
0.257657,7748.579124,0.255076
0.257599,7748.558193,0.255018
0.257537,7748.534792,0.254955
0.257473,7748.510223,0.254892
0.257408,7748.485084,0.254827
0.257342,7748.459133,0.254761
0.257275,7748.432418,0.254694
0.257205,7748.403524,0.254624
0.257135,7748.374442,0.254554
0.257064,7748.345007,0.254483
0.256991,7748.313798,0.254410
0.256916,7748.281674,0.254335
0.256841,7748.248879,0.254259
0.256764,7748.215434,0.254183
0.256687,7748.181002,0.254105
0.256608,7748.145936,0.254027
0.256530,7748.111082,0.253948
0.256451,7748.075901,0.253870
0.256372,7748.040844,0.253791
0.256294,7748.005422,0.253712
0.256215,7747.970341,0.253634
0.256136,7747.934433,0.253554
0.256057,7747.898911,0.253475
0.255979,7747.864021,0.253397
0.255901,7747.828930,0.253319
0.255822,7747.793491,0.253241
0.255745,7747.759359,0.253164
0.255669,7747.725417,0.253087
0.255592,7747.690962,0.253010
0.255515,7747.656740,0.252933
0.255438,7747.622468,0.252857
0.255362,7747.588752,0.252781
0.255288,7747.556337,0.252707
0.255216,7747.525135,0.252635
0.255145,7747.494652,0.252563
0.255074,7747.464107,0.252492
0.255003,7747.433686,0.252421
0.254933,7747.404224,0.252352
0.254863,7747.374678,0.252282
0.254793,7747.344509,0.252211
0.254725,7747.316108,0.252143
0.254657,7747.287360,0.252075
0.254587,7747.257969,0.252006
0.254518,7747.228394,0.251936
0.254448,7747.198823,0.251867
0.254378,7747.168748,0.251796
0.254307,7747.137757,0.251725
0.254236,7747.107042,0.251654
0.254165,7747.076643,0.251584
0.254095,7747.046281,0.251513
0.254025,7747.016200,0.251443
0.253954,7746.985753,0.251373
0.253882,7746.954081,0.251301
0.253810,7746.922308,0.251228
0.253737,7746.890058,0.251155
0.253665,7746.858340,0.251083
0.253593,7746.826359,0.251011
0.253519,7746.793665,0.250938
0.253446,7746.761058,0.250864
0.253373,7746.728159,0.250791
0.253299,7746.695203,0.250717
