1827.741197,0.460802,-0.058290,0.260929,0.929647,-0.368350,-0.004991,0.007037,0.261863,-1.522748,-1.973577,-1.232470,1.565454,-0.554392,0.838345,-0.563838,0.630298,-0.023868,0.401095,0.020442
1827.791214,0.461202,-0.058291,0.260896,0.929647,-0.368350,-0.004991,0.007037,0.261624,-1.523688,-1.972801,-1.232306,1.565451,-0.554632,0.807338,-0.388369,0.730128,-0.031105,0.401055,0.019552
1827.811254,0.461604,-0.058291,0.260854,0.929647,-0.368350,-0.004991,0.007037,0.261385,-1.524635,-1.972041,-1.232117,1.565447,-0.554871,0.505521,-0.310187,0.990679,-0.039323,0.381397,0.018120
1827.831252,0.462004,-0.058291,0.260807,0.929647,-0.368350,-0.004991,0.007037,0.261146,-1.525584,-1.971294,-1.231914,1.565443,-0.555109,0.703440,-0.261698,0.881274,-0.038555,0.389728,0.020693
1827.851327,0.462404,-0.058292,0.260757,0.929647,-0.368350,-0.004991,0.007037,0.260908,-1.526534,-1.970553,-1.231704,1.565439,-0.555347,0.715322,-0.358728,0.721335,-0.030548,0.390808,0.024156
1827.871352,0.462804,-0.058292,0.260705,0.929647,-0.368350,-0.004991,0.007037,0.260671,-1.527485,-1.969814,-1.231490,1.565435,-0.555585,0.776286,-0.290573,0.551398,-0.035901,0.392848,0.022321
1827.891341,0.463205,-0.058293,0.260652,0.929647,-0.368350,-0.004991,0.007037,0.260434,-1.528437,-1.969077,-1.231274,1.565431,-0.555822,0.874915,-0.340526,0.591254,-0.038903,0.393792,0.023322
1827.911322,0.463605,-0.058293,0.260599,0.929647,-0.368350,-0.004991,0.007037,0.260197,-1.529389,-1.968341,-1.231057,1.565427,-0.556059,0.796559,-0.415294,0.621448,-0.034697,0.391859,0.023225
1827.931377,0.464005,-0.058294,0.260545,0.929647,-0.368350,-0.004991,0.007037,0.259961,-1.530340,-1.967605,-1.230841,1.565423,-0.556295,0.875700,-0.424542,0.571354,-0.035729,0.390824,0.023241
1827.951392,0.464406,-0.058294,0.260491,0.929647,-0.368350,-0.004991,0.007037,0.259724,-1.531294,-1.966866,-1.230625,1.565419,-0.556531,0.845561,-0.425082,0.581342,-0.036706,0.391818,0.023230
