0.460000,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.460805,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.461609,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.462414,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.463218,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.464023,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.464828,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.465632,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.466437,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.467241,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.468046,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.468851,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.469655,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.470460,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.471264,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.472069,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.472874,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.473678,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.474483,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.475287,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.476092,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.476897,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.477701,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.478506,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.479310,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.480115,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.480920,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.481724,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.482529,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.483333,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.484138,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.484943,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.485747,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.486552,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.487356,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.488161,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.488966,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.489770,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.490575,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.491379,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.492184,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.492989,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.493793,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.494598,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.495402,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.496207,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.497011,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.497816,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.498621,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.499425,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.500230,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.501034,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.501839,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.502644,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.503448,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.504253,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.505057,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.505862,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.506667,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.507471,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.508276,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.509080,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.509885,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.510690,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.511494,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.512299,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.513103,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.513908,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.514713,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.515517,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.516322,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.517126,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.517931,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.518736,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.519540,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.520345,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.521149,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.521954,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.522759,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.523563,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.524368,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.525172,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.525977,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.526782,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.527586,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.528391,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.529195,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.530000,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.530805,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.531609,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.532414,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.533218,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.534023,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.534828,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.535632,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.536437,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.537241,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.538046,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.538851,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.539655,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
0.540460,-0.058290,0.260950,0.929647,-0.368350,-0.004991,0.007037
